time,r_relay
21.6,10201.018240658592
21.62,10208.962933688254
21.64,10216.906239113645
21.66,10224.848158217213
21.68,10232.788692279031
21.7,10240.727842576822
21.72,10248.665610385931
21.74,10256.601996979378
21.76,10264.537003627825
21.78,10272.470631599612
21.8,10280.402882160733
21.82,10288.333756574873
21.84,10296.263256103397
21.86,10304.191382005352
21.88,10312.118135537494
21.9,10320.04351795427
21.92,10327.967530507838
21.94,10335.89017444808
21.96,10343.811451022591
21.98,10351.731361476695
22.0,10359.649907053448
22.02,10367.567088993652
22.04,10375.482908535847
22.06,10383.39736691633
22.08,10391.310465369157
22.1,10399.222205126149
22.12,10407.132587416889
22.14,10415.041613468748
22.16,10422.949284506869
22.18,10430.855601754196
22.2,10438.760566431454
22.22,10446.66417975718
22.24,10454.566442947711
22.26,10462.467357217194
22.28,10470.366923777603
22.3,10478.265143838727
22.32,10486.162018608193
22.34,10494.057549291458
22.36,10501.951737091818
22.38,10509.84458321043
22.4,10517.736088846286
22.42,10525.62625519625
22.44,10533.515083455051
22.46,10541.402574815276
22.48,10549.288730467397
22.5,10557.173551599773
22.52,10565.057039398636
22.54,10572.939195048126
22.56,10580.82001973027
22.58,10588.699514625008
22.6,10596.57768091018
22.62,10604.454519761553
22.64,10612.33003235281
22.66,10620.20421985555
22.68,10628.07708343932
22.7,10635.948624271598
22.72,10643.818843517798
22.74,10651.687742341292
22.76,10659.555321903403
22.78,10667.421583363415
22.8,10675.286527878567
22.82,10683.150156604075
22.84,10691.012470693131
22.86,10698.873471296909
22.88,10706.733159564556
22.9,10714.591536643231
22.92,10722.448603678067
22.94,10730.304361812216
22.96,10738.158812186824
22.98,10746.011955941058
